x-axis,2
second,Volt
+88.0000E-03,+15.2624E-03
+88.5000E-03,+10.2775E-03
+89.0000E-03,+9.9660E-03
+89.5000E-03,+14.0162E-03
+90.0000E-03,+9.6544E-03
+90.5000E-03,+9.0313E-03
+91.0000E-03,+11.2122E-03
+91.5000E-03,+10.2775E-03
+92.0000E-03,+5.9157E-03
+92.5000E-03,+5.2926E-03
+93.0000E-03,+17.4433E-03
+93.5000E-03,+5.2926E-03
+94.0000E-03,+11.5237E-03
+94.5000E-03,+7.1619E-03
+95.0000E-03,+11.5237E-03
+95.5000E-03,+11.5237E-03
+96.0000E-03,+11.2122E-03
+96.5000E-03,+6.5388E-03
+97.0000E-03,+6.8504E-03
+97.5000E-03,+6.5388E-03
+98.0000E-03,+8.0966E-03
+98.5000E-03,+8.4082E-03
+99.0000E-03,+8.7197E-03
+99.5000E-03,+10.2775E-03
+100.0000E-03,+10.2775E-03
+100.5000E-03,+9.6544E-03
+101.0000E-03,+9.6544E-03
+101.5000E-03,+12.7700E-03
+102.0000E-03,+15.8856E-03
+102.5000E-03,+7.7850E-03
+103.0000E-03,+11.5237E-03
+103.5000E-03,+7.7850E-03
+104.0000E-03,+10.9006E-03
+104.5000E-03,+9.6544E-03
+105.0000E-03,+6.2273E-03
+105.5000E-03,+11.5237E-03
+106.0000E-03,+10.2775E-03
+106.5000E-03,+12.1469E-03
+107.0000E-03,+8.4082E-03
+107.5000E-03,+9.0313E-03
+108.0000E-03,+7.1619E-03
+108.5000E-03,+9.0313E-03
+109.0000E-03,+9.3428E-03
+109.5000E-03,+9.0313E-03
+110.0000E-03,+10.2775E-03
+110.5000E-03,+9.6544E-03
+111.0000E-03,+9.3428E-03
+111.5000E-03,+7.7850E-03
+112.0000E-03,+6.5388E-03
+112.5000E-03,+9.6544E-03
+113.0000E-03,+7.4735E-03
+113.5000E-03,+9.0313E-03
+114.0000E-03,+6.8504E-03
+114.5000E-03,+9.0313E-03
+115.0000E-03,+11.5237E-03
+115.5000E-03,+11.5237E-03
+116.0000E-03,+5.9157E-03
+116.5000E-03,+6.5388E-03
+117.0000E-03,+14.0162E-03
+117.5000E-03,+10.2775E-03
+118.0000E-03,+16.1971E-03
+118.5000E-03,+12.1469E-03
+119.0000E-03,+9.3428E-03
+119.5000E-03,+6.5388E-03
+120.0000E-03,+16.5087E-03
+120.5000E-03,+9.6544E-03
+121.0000E-03,+11.2122E-03
+121.5000E-03,+7.7850E-03
+122.0000E-03,+8.7197E-03
+122.5000E-03,+12.1469E-03
+123.0000E-03,+9.9660E-03
+123.5000E-03,+11.5237E-03
+124.0000E-03,+11.5237E-03
+124.5000E-03,+7.1619E-03
+125.0000E-03,+8.7197E-03
+125.5000E-03,+7.7850E-03
+126.0000E-03,+5.2926E-03
+126.5000E-03,+14.6393E-03
+127.0000E-03,+13.3931E-03
+127.5000E-03,+11.5237E-03
+128.0000E-03,+6.8504E-03
+128.5000E-03,+13.3931E-03
+129.0000E-03,+17.4433E-03
+129.5000E-03,+7.7850E-03
+130.0000E-03,+6.8504E-03
+130.5000E-03,+7.7850E-03
+131.0000E-03,+11.8353E-03
+131.5000E-03,+14.0162E-03
+132.0000E-03,+7.7850E-03
+132.5000E-03,+6.5388E-03
+133.0000E-03,+10.2775E-03
+133.5000E-03,+5.2926E-03
+134.0000E-03,+7.1619E-03
+134.5000E-03,+15.2624E-03
+135.0000E-03,+12.4584E-03
+135.5000E-03,+7.7850E-03
+136.0000E-03,+4.9810E-03
+136.5000E-03,+5.9157E-03
+137.0000E-03,+5.6041E-03
+137.5000E-03,+6.5388E-03
+138.0000E-03,+10.9006E-03
+138.5000E-03,+12.1469E-03
+139.0000E-03,+6.8504E-03
+139.5000E-03,+7.7850E-03
+140.0000E-03,+4.6695E-03
+140.5000E-03,+9.6544E-03
+141.0000E-03,+5.9157E-03
+141.5000E-03,+5.2926E-03
+142.0000E-03,+12.7700E-03
+142.5000E-03,+11.5237E-03
+143.0000E-03,+5.2926E-03
+143.5000E-03,+4.0464E-03
+144.0000E-03,+3.7348E-03
+144.5000E-03,+10.9006E-03
+145.0000E-03,+6.5388E-03
+145.5000E-03,+7.7850E-03
+146.0000E-03,+15.2624E-03
+146.5000E-03,+6.5388E-03
+147.0000E-03,+6.8504E-03
+147.5000E-03,+9.0313E-03
+148.0000E-03,+8.4082E-03
+148.5000E-03,+4.6695E-03
+149.0000E-03,+11.2122E-03
+149.5000E-03,+9.0313E-03
+150.0000E-03,+4.9810E-03
+150.5000E-03,+7.7850E-03
+151.0000E-03,+9.0313E-03
+151.5000E-03,+9.0313E-03
+152.0000E-03,+7.4735E-03
+152.5000E-03,+10.2775E-03
+153.0000E-03,+6.5388E-03
+153.5000E-03,+11.5237E-03
+154.0000E-03,+10.9006E-03
+154.5000E-03,+7.1619E-03
+155.0000E-03,+4.9810E-03
+155.5000E-03,+11.5237E-03
